"game_date","day_of_week","away_team","away_score","home_team","home_score","status","result","winner","is_conference","location","boxscore_url","away_runs","home_runs","away_starter","home_starter","away_starter_ip","home_starter_ip"
2026-03-29,"Sunday","Augsburg",9,"Carleton",10,"Final","Final
                                                                                        
                                            
                                            
                                                (7 inn.)","Carleton",TRUE,"Northfield, MN / Mel Taube Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhiHCgSvVo6vyVvsDuDSb0a%2bJ%2fFIk6s5oCHx1cXIv%2bDfql1dp7VBgqsA%2fPp0KlqFhiYv8u2w1LxqzgQcXy9E3yQU4SetJWoSSQyU01wcUZrUm&path=baseball",9,10,"Manny Weiss","Ryan Kessner","4","4"
2026-03-30,"Monday","Bethel",6,"Bethany Lutheran College",12,"Final","Final","Bethany Lutheran College",FALSE,"Mankato, MN // ISG Field","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhjzahKugRChgIwJOnQuU36Zc5dowlAKrNQcQu3%2bqXx8UJ2I0Z00SSNe8ZRLqwM4ia2dR6PIYVux4jf7OpThOpDKushdiNlnMGvaC2ll31F0z&path=baseball",6,12,"Roman Lachenmayer (L, 1-1)","Easton Pratt","4","1"
2026-03-30,"Monday","Carleton",5,"Hamline",1,"Final","Final","Carleton",TRUE,"St. Paul, MN // CHS Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPGBOMQ6HzAX3wcEsySnJXko%2bkFOoKQSSLBvhfpeT0ohBQdoC2HNEJUUesGkojIIgiJVL%2fcz78hg4pKYqJKxVdosYZJ3FQyww%2b43%2fr11bGA%2bx5%2bEPpg4%2fE9j8FWSdmX8Dn&path=baseball",5,1,"Charlie Werts (W, 1-4)","Hans Christensen (L, 4-2)","6","7"
2026-03-30,"Monday","Saint John's",1,"Concordia",2,"Final","Final","Concordia",TRUE,"Moorhead, MN // Bucky Burgau Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=JcLFfL9RUu0H5ystoOMbjRG6pFkOaHhJ9o8S3vINmQOIe5jlXcgY0S4nV0V6%2bRzpslQrdDOnX1zUk%2fI1jid3%2fDm8bjNbnxbUpE907TWeiUbTVZA050kknMPBeXsPV%2fmxAnpVCK8BptMBwfx76cSQrILV5TGAGwc2webiPq2Aei0yI1naYGb%2bOImEp2Z6sYLk&path=baseball",1,2,"Matthew Magnuson","Dylan Inniger","6.2","6"
2026-03-30,"Monday","Saint John's",2,"Concordia",6,"Final","Final","Concordia",TRUE,"Moorhead, MN // Bucky Burgau Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=JcLFfL9RUu0H5ystoOMbjRG6pFkOaHhJ9o8S3vINmQOIe5jlXcgY0S4nV0V6%2bRzpslQrdDOnX1zUk%2fI1jid3%2fDm8bjNbnxbUpE907TWeiUbTVZA050kknMPBeXsPV%2fmxYqAg511%2f4RqxXl%2bzKxyFBTGRMdSA0W454WPl4Hbl4U3hytCfFKWff8Bo4hqNtfLo&path=baseball",2,6,"Carter Theisen (L, 1-2)","Grant Anderson (W, 2-1)","1.1","6"
2026-03-30,"Monday","Carleton",5,"Hamline",15,"Final","Final
                                                                                        
                                            
                                            
                                                (8 inn.)","Hamline",TRUE,"St. Paul, MN // CHS Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPGBOMQ6HzAX3wcEsySnJXko%2bkFOoKQSSLBvhfpeT0ohBQdoC2HNEJUUesGkojIIgiBP6Ymp9yp5nvJrjtrjRhCGsFu5ZigrgQuM%2b3Nqxd%2bxLaeOaweXqmmwoXqScIFk%2bV&path=baseball",5,15,"Will Schnepf (L, 0-3)","Bentley Casey (W, 2-1)","4","6"
2026-03-31,"Tuesday","University of Wisconsin-Eau Claire",5,"Saint Mary's",3,"Final","Final","University of Wisconsin-Eau Claire",FALSE,"Winona, MN // Max Molock Field","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPor8yFQfWAD2KGPNKRj6w3D%2fq%2fVaLsSsuL4oLYZU5chC%2b6vVxES4BK1nERUk9r2uCUWziz4ZugRvWED0P1p%2biY43gr83GrrWBqtUwgY7vttoDoAZU1W2FMKo5kFi5LXFp&path=baseball",5,3,"Aaron Skrypek (W, 1-0)","Gavin Halverson","6","5"
2026-03-31,"Tuesday","Macalester",4,"St. Scholastica",5,"Final","Final","St. Scholastica",TRUE,"Duluth, MN // Wade Stadium
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUP70MuHmFeDr%2fHoyAaAHnUYRiua6jdcXRvInqE90T2dVJS1XD%2fazNIa1pzBD6J0fpVtIi3bgKrHxrVvl8Wze5bziFpSnv6BKytx32k96JCm9eexftdRK5aEPj6nfjOPjSR&path=baseball",5,4,"Zack Hlinsky","Josh Schmidt","3","4"
2026-03-31,"Tuesday","Gustavus",8,"St. Olaf",5,"Final","Final
                                                                                        
                                            
                                            
                                                (8 inn.)","Gustavus",TRUE,"Northfield, MN // Mark Almli Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUP%2fQHI2wJpL9mAWLJQ%2fNw1xY7LNwxX1Ym%2fjJnty4%2bEdWV0F9JSL77fDPnRfQULtyhLoPpQZ7CC6kcBA0SmbdsClH4m1TOryDpGezMDFgP5qk%2b7f3XwO2ODr0jSUB2ljuUX&path=baseball",8,5,"Logan Feeney","Sam Hruska","5","5"
2026-03-31,"Tuesday","University of Wisconsin-Eau Claire",6,"Saint Mary's",7,"Final","Final","Saint Mary's",FALSE,"Winona, MN // Max Molock Field","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPor8yFQfWAD2KGPNKRj6w3D%2fq%2fVaLsSsuL4oLYZU5chC%2b6vVxES4BK1nERUk9r2uCoJaK4QIVtAntJF%2b1D8iwK33PCllqGJxNV%2fc7P5Bb%2bVLtBzdwk4%2fOS73YMFGChef8&path=baseball",6,7,"Ben Dorantes","Tyson Allen","3","2"
2026-03-31,"Tuesday","Macalester",3,"St. Scholastica",2,"Final","Final","Macalester",TRUE,"Duluth, MN // Wade Stadium
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUP70MuHmFeDr%2fHoyAaAHnUYRiua6jdcXRvInqE90T2dVJS1XD%2fazNIa1pzBD6J0fpVfFrKmPHkIYW3G6NLoNysHl7KpNXFOCeDTz5c0%2f18063%2fN2bScOGz8JekVvScorqR&path=baseball",2,3,"Jonathan Stoeckle (L, 3-3)","Nick Strezo","3","2"
2026-03-31,"Tuesday","Gustavus",5,"St. Olaf",4,"Final","Final","Gustavus",TRUE,"Northfield, MN // Mark Almli Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUP%2fQHI2wJpL9mAWLJQ%2fNw1xY7LNwxX1Ym%2fjJnty4%2bEdWV0F9JSL77fDPnRfQULtyhLitQd%2bRJyT1Jwe9KfdQ41ywqdxjabYYBuFS8LJ9YLnDPmwN6eutE%2bqTS%2ftxuK1m%2b6&path=baseball",5,4,"Andrew Glovich","Ian Enyeart (L, 0-2)","3","2.2"
2026-04-01,"Wednesday","Augsburg",8,"Bethel",13,"Final","Final","Bethel",TRUE,"Arden Hills, MN // Hargis Park
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhjzahKugRChgIwJOnQuU36Zc5dowlAKrNQcQu3%2bqXx8U%2fyHtBTr2xq6W96uNnc4E6UcfdJZVHTc96opS1AvJR4HhW8Fma1WTGUKvOr0mcvwx&path=baseball",8,13,"Jake Pittelkow (L, 1-1)","Mark Anderson (W, 4-0)","3","5"
2026-04-01,"Wednesday","Augsburg",9,"Bethel",10,"Final","Final","Bethel",TRUE,"Arden Hills, MN // Hargis Park
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhjzahKugRChgIwJOnQuU36Zc5dowlAKrNQcQu3%2bqXx8UTx9jTAJe953SUj7q6v2J3daET1FIHTB5H1l75M05GtgENJK53ea1Zxovfj40oJmK&path=baseball",9,10,"Vincent Rupp","Ted Hohn","5","3.2"
2026-04-07,"Tuesday","Macalester",3,"Gustavus",0,"Final","Final","Macalester",TRUE,"St. Peter, MN // Gustie Baseball Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPYnsJRwq%2bTPgevIU0rsFMATbPwc%2f5el%2b9T0XS8E99rGUUvgfV%2b7NExaTp9am7w9WupHvk0LGHoEcdu%2bHo%2fUsmflPUTSivbNXVQyiPxFXtZYr49%2fvtzutM8XiJiQiQuqABAw1KvQ09Be3bRJ9q3C88Gg%3d%3d&path=baseball",3,0,"Ben King (W, 2-1)","Benny McDonald (L, 1-3)","7","7"
2026-04-07,"Tuesday","Saint Mary's",0,"Bethel",2,"Final","Final","Bethel",TRUE,"Arden Hills, MN // Hargis Park
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhjzahKugRChgIwJOnQuU36Zc5dowlAKrNQcQu3%2bqXx8UfZum0jiXgIt4vdaI3n0vXj9A9PvCc9csn3ENKcbwYFsToktrbu1kjkJOFyUCAV7N&path=baseball",0,2,"Eric Stomberg (L, 2-3)","Drew Girtz","5","4.1"
2026-04-07,"Tuesday","Macalester",11,"Gustavus",4,"Final","Final","Macalester",TRUE,"St. Peter, MN // Gustie Baseball Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPYnsJRwq%2bTPgevIU0rsFMATbPwc%2f5el%2b9T0XS8E99rGUUvgfV%2b7NExaTp9am7w9Wu4MAbIjXONwR%2fGmj3C49EZOGc426FMvFvn0EFEVon3xmfhc79qS5C2eBR4I84Fh%2fY0PtOhAlHr5BDjh8GnAbLsw%3d%3d&path=baseball",11,4,"Josh Schmidt","Logan Feeney (L, 2-2)","4","5"
2026-04-07,"Tuesday","Saint Mary's",5,"Bethel",11,"Final","Final","Bethel",TRUE,"Arden Hills, MN // Hargis Park
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhjzahKugRChgIwJOnQuU36Zc5dowlAKrNQcQu3%2bqXx8UMO26%2bf3O8BmcOwIDb%2fyO2x%2fpVRgTP8VpTzCAxkk7oAnEZNmf1jcIpR1EJOlfoekk&path=baseball",5,11,"Kasey Carlson (L, 5-1)","Jackson Hunter (W, 3-2)","4.1","7"
2026-04-08,"Wednesday","Concordia",6,"St. Olaf",13,"Final","Final","St. Olaf",TRUE,"Northfield, MN // Mark Almli Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUP%2fQHI2wJpL9mAWLJQ%2fNw1xY7LNwxX1Ym%2fjJnty4%2bEdWV0F9JSL77fDPnRfQULtyhLVkcf%2fBJUeHBmDPUSZzcOMOsS1%2fAjlPbuLaSgKxWjI82sRnoGd9sz%2bUSDQ0W%2bPxMS&path=baseball",6,13,"Brayden Wolfgram (L, 2-2)","Kevin Steel (W, 1-1)","2","5"
2026-04-08,"Wednesday","St. Scholastica",42,"Carleton",9,"Final","Final","St. Scholastica",TRUE,"Northfield, MN // Mel Taube Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhiHCgSvVo6vyVvsDuDSb0a%2bJ%2fFIk6s5oCHx1cXIv%2bDfqvmC9XG%2fZpDd1b7hKF8Az2m49Q%2fGDCdALCbUT%2f71B1IwClQqTheTvbRXDVYdTgtqp&path=baseball",42,9,"Zack Hlinsky (W, 3-1)","Jackson Corcoran (L, 0-4)","4","1"
2026-04-08,"Wednesday","Hamline",0,"Saint Mary's",1,"Final","Final
                                                                                        
                                            
                                            
                                                10 innings","Saint Mary's",TRUE,"Winona, MN // Max Molock Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPGBOMQ6HzAX3wcEsySnJXko%2bkFOoKQSSLBvhfpeT0ohBQdoC2HNEJUUesGkojIIgi9Lsjs3He5mOuEMvS61go0AJtuJtC26zOrMIACc4D15P6EIrs2l6xE5bpSAMqOvtB&path=baseball",0,1,"Teagan Yotter","Connor Tulley","8","6.1"
2026-04-08,"Wednesday","Gustavus",8,"Augsburg",10,"Final","Final","Augsburg",TRUE,"Minneapolis, MN // Parade Stadium
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhtveQyeNwbkzAlu5obewpsYUzVuJNuGhnX5KgPVKMnlS63u%2fg9JQMTE3zHegKyETJ1daUmsY3Z2gwaZykGVFJvY%3d&path=baseball",8,10,"Jacob Weckop","Austin Lang","1","4"
2026-04-08,"Wednesday","Bethel",5,"Macalester",6,"Final","Final","Macalester",TRUE,"St. Paul, MN // Nicholson Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhh3G3opbCW7vkb0ASu%2fFCot4H8%2bD12wwparOOT4BdTP21A66WZNMw3OvK85ZpXMh6oCalNgunMrwSF%2f9LwFfpQXnKR2ud3drHq6dXgy9D%2byw&path=baseball",5,6,"Mark Anderson","Jack Nussbaum","5","3"
2026-04-08,"Wednesday","St. Scholastica",4,"Carleton",9,"Final","Final","Carleton",TRUE,"Northfield, MN // Mel Taube Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhiHCgSvVo6vyVvsDuDSb0a%2bJ%2fFIk6s5oCHx1cXIv%2bDfqbL3r5vFGCXs1yRVRsmL8c03gY8Ri8t6EJ4WE%2frc%2bmWVvCBJ1spS1K9wJczezUCrv&path=baseball",4,9,"Blake Bullis (L, 0-1)","Ryan Kessner (W, 2-1)","1","6"
2026-04-08,"Wednesday","Concordia",2,"St. Olaf",9,"Final","Final","St. Olaf",TRUE,"Northfield, MN // Mark Almli Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUP%2fQHI2wJpL9mAWLJQ%2fNw1xY7LNwxX1Ym%2fjJnty4%2bEdWV0F9JSL77fDPnRfQULtyhLxw%2bYB0xU5hZgpHekR6VPd4rWwvmeGZjubllLH72RXe7t8sboKAOxTcSjzCPpH6un&path=baseball",2,9,"Ben Trutwin (L, 0-2)","Alex Oehlke (W, 3-2)","4.1","7"
2026-04-08,"Wednesday","University of Wisconsin-Superior",NA,"St. Scholastica",NA,"Postponed","Postponed",NA,FALSE,"Duluth, MN // Wade Stadium",NA,NA,NA,NA,NA,NA,NA
2026-04-08,"Wednesday","Gustavus",7,"Augsburg",0,"Final","Final","Gustavus",TRUE,"Minneapolis, MN // Parade Stadium
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhtveQyeNwbkzAlu5obewpsYUzVuJNuGhnX5KgPVKMnlSQvtTB%2bWqGGaGcffAXz789nCZ0yOo97FDpg3om81ooJw%3d&path=baseball",7,0,"Cole Spitzer (W, 1-2)","Jake Pittelkow (L, 1-2)","5","5.2"
2026-04-08,"Wednesday","Hamline",4,"Saint Mary's",6,"Final","Final","Saint Mary's",TRUE,"Winona, MN // Max Molock Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPGBOMQ6HzAX3wcEsySnJXko%2bkFOoKQSSLBvhfpeT0ohBQdoC2HNEJUUesGkojIIgiwOgxZyjY5D%2b3PnW8H7F5dTtTnpd0Z2Ehs8ZHmPpvBsEihRSX7NKoG7bJUEbb5msF&path=baseball",4,6,"Hans Christensen","Andrew Milner","4.2","3"
2026-04-08,"Wednesday","Bethel",18,"Macalester",4,"Final","Final","Bethel",TRUE,"St. Paul, MN // Nicholson Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhh3G3opbCW7vkb0ASu%2fFCot4H8%2bD12wwparOOT4BdTP2Va0KaljSotV%2fXbhnPUJxvFY1RL08gxhoY%2fPfvO5xF04tC34tjm1on%2bm52YF7Jy3F&path=baseball",18,4,"Roman Lachenmayer","Caleb Chou-Green (L, 2-1)","0","2"
2026-04-09,"Thursday","St. Scholastica",1,"Saint John's",17,"Final","Final","Saint John's",TRUE,"Collegeville, MN // Becker Park
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPHagrYYNu%2bk3eVWQRh5K35AjONin5olwY4wMNOh86t8ekarPMZ2yS6mfxgb2RiR3OadXuewIDG%2f8hnkuYL9O1dBZBj%2bAeFo4PDWfuqCaRrhk%3d&path=baseball",1,17,"Logan Price (L, 0-1)","Max Edwards (W, 4-0)","2","6"
2026-04-09,"Thursday","St. Olaf",10,"Carleton",4,"Final","Final","St. Olaf",TRUE,"Northfield, MN // Mel Taube Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhiHCgSvVo6vyVvsDuDSb0a%2bJ%2fFIk6s5oCHx1cXIv%2bDfqDjqb07D%2fTq6luCzUGfqTrHEZ5ZpPIHwoP95yxsWps%2balnHs9y1D97yAPidrSCtDe&path=baseball",10,4,"Sam Hruska (W, 1-0)","Jack Curtis (L, 0-1)","7","5"
2026-04-09,"Thursday","Hamline",1,"Augsburg",3,"Final","Final","Augsburg",TRUE,"Minneapolis, MN // Parade Stadium
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhtveQyeNwbkzAlu5obewpsYUzVuJNuGhnX5KgPVKMnlSl9awMH54z2CTtZ8bQU366%2fmyxVPf1EI2StDYsOjwJvw%3d&path=baseball",1,3,"Bentley Casey (L, 2-2)","Vincent Rupp (W, 1-2)","6","7"
2026-04-09,"Thursday","St. Scholastica",3,"Saint John's",10,"Final","Final","Saint John's",TRUE,"Collegeville, MN // Becker Park
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPHagrYYNu%2bk3eVWQRh5K35AjONin5olwY4wMNOh86t8ekarPMZ2yS6mfxgb2RiR3OA5HtO65eyE%2f7zTznu4EHHj4pXwotXVUqnJKgvPt0ROs%3d&path=baseball",3,10,"Jonathan Stoeckle (L, 3-4)","Hunter Hoen (W, 2-1)","3.1","7"
2026-04-09,"Thursday","St. Olaf",12,"Carleton",8,"Final","Final","St. Olaf",TRUE,"Northfield, MN // Mel Taube Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhiHCgSvVo6vyVvsDuDSb0a%2bJ%2fFIk6s5oCHx1cXIv%2bDfqSK4b0KbqsCTk6Of15ZnTsVM03Xg8JiDtVY3%2bAgymq%2fNgC6DDrhEkhakFiugAWNtp&path=baseball",12,8,"Tate Williams","Charlie Werts","1","3.1"
2026-04-09,"Thursday","Hamline",7,"Augsburg",3,"Final","Final","Hamline",TRUE,"Minneapolis, MN // Parade Stadium
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhtveQyeNwbkzAlu5obewpsYUzVuJNuGhnX5KgPVKMnlSPshw0hxARjycXC%2bwkU%2fghfIQVeMuH773HCpZXor0Si0%3d&path=baseball",7,3,"Carter Hoff","Caleb Tays","2","2"
2026-04-11,"Saturday","Augsburg",1,"Saint Mary's",4,"Final","Final","Saint Mary's",TRUE,"Winona, MN // Max Molock Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPor8yFQfWAD2KGPNKRj6w3D%2fq%2fVaLsSsuL4oLYZU5chC%2b6vVxES4BK1nERUk9r2uCJFlZQM6Pxeb0hYdQVSCM9RcW8ovsgARik9TNZ2dasjfomqyyEw7lfox2zEhgAiDO&path=baseball",1,4,"Austin Lang (L, 0-1)","Eric Stomberg (W, 3-3)","6","3"
2026-04-11,"Saturday","Augsburg",6,"Saint Mary's",7,"Final","Final","Saint Mary's",TRUE,"Winona, MN // Max Molock Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPor8yFQfWAD2KGPNKRj6w3D%2fq%2fVaLsSsuL4oLYZU5chC%2b6vVxES4BK1nERUk9r2uCYWqR0jpo6VacLkiNxdWD8rvFqc%2fcQLkWejz%2f8wu04Og%3d&path=baseball",6,7,"Manny Weiss","Kasey Carlson","7","6"
2026-04-12,"Sunday","St. Scholastica",4,"St. Olaf",7,"Final","Final","St. Olaf",TRUE,"Northfield, MN // Mark Almli Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUP%2fQHI2wJpL9mAWLJQ%2fNw1xY7LNwxX1Ym%2fjJnty4%2bEdWV0F9JSL77fDPnRfQULtyhLL93ObRr92uShF0UwMIBPtPd7%2b8D4VQRLKdNrlrXXDkDViofMOUSZGGnxNdQWCMQt&path=baseball",4,7,"Michael Zunker (L, 1-1)","Kevin Steel (W, 2-1)","3","4"
2026-04-12,"Sunday","Saint John's",9,"Hamline",4,"Final","Final","Saint John's",TRUE,"St. Paul, MN // CHS Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPGBOMQ6HzAX3wcEsySnJXko%2bkFOoKQSSLBvhfpeT0ohBQdoC2HNEJUUesGkojIIgimy1gAvqY0FCUQ8WsnvAIyqji5Ed4eyIRs3Cke%2bhZ3PfJvKEoD3ibJP%2bR68ZBV61Y&path=baseball",9,4,"Matthew Magnuson (W, 3-2)","Carter Hoff (L, 0-4)","7","1.2"
2026-04-12,"Sunday","Bethel",7,"Gustavus",5,"Final","Final","Bethel",TRUE,"St. Peter, MN // Gustie Baseball Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPYnsJRwq%2bTPgevIU0rsFMATbPwc%2f5el%2b9T0XS8E99rGUUvgfV%2b7NExaTp9am7w9WuTQ173HxaRnTivoN%2fapSdqR2PbdMdD656SEXYtMYUMEf%2b2NfkneLeINBEyBNhinU5%2bOVhGY7VvIqRkE35mjYD2Q%3d%3d&path=baseball",7,5,"Drew Girtz (W, 3-0)","Benny McDonald (L, 1-4)","4","2"
